ID,Ticker,Year,Revenue_Income Statement,Cost of Goods Sold_Income Statement,Gross Profit_Income Statement,"Sales, General, & Administrative_Income Statement",Total Operating Expenses_Income Statement,Operating Profit_Income Statement,Net Interest Income_Income Statement,Other Non-Operating Income_Income Statement,Pre-Tax Income_Income Statement,Income Tax_Income Statement,Net Income_Income Statement,Shares (Basic)_Income Statement,Shares (Diluted)_Income Statement,Cash & Equivalents_Balance Sheet,Accounts Receivable_Balance Sheet,Inventories_Balance Sheet,Other Current Assets_Balance Sheet,Total Current Assets_Balance Sheet,"Property, Plant, & Equipment (Net)_Balance Sheet",Goodwill_Balance Sheet,Other Intangible Assets_Balance Sheet,Other Assets_Balance Sheet,Total Assets_Balance Sheet,Accounts Payable_Balance Sheet,Accrued Liabilities_Balance Sheet,Short-Term Debt_Balance Sheet,Deferred Revenue_Balance Sheet,Total Current Liabilities_Balance Sheet,Long-Term Debt_Balance Sheet,Other Liabilities_Balance Sheet,Total Liabilities_Balance Sheet,Retained Earnings_Balance Sheet,Paid-in Capital_Balance Sheet,Common Stock_Balance Sheet,AOCI_Balance Sheet,Shareholders' Equity_Balance Sheet,Liabilities & Equity_2_Balance Sheet,Net Income_Cash Flow,Depreciation & Amortization_Cash Flow,Change in Working Capital_Cash Flow,Change in Deferred Tax_Cash Flow,Stock-Based Compensation_Cash Flow,Other_Cash Flow,Cash From Operations_Cash Flow,"Property, Plant, & Equipment_Cash Flow",Acquisitions_Cash Flow,Investments_Cash Flow,Other_2_Cash Flow,Cash From Investing_Cash Flow,Net Issuance of Common Stock_Cash Flow,Net Issuance of Debt_Cash Flow,Other_3_Cash Flow,Cash From Financing_Cash Flow,Free Cash Flow_Cash Flow,Return on Assets_Key Ratios,Return on Equity_Key Ratios,Return on Invested Capital_Key Ratios,Return on Capital Employed_Key Ratios,Return on Tangible Capital Employed_Key Ratios,Gross Margin_Key Ratios,EBITDA Margin_Key Ratios,Operating Margin_Key Ratios,Pretax Margin_Key Ratios,Net Margin_Key Ratios,Free Cash Margin_Key Ratios,Assets to Equity_Key Ratios,Equity to Assets_Key Ratios,Debt to Equity_Key Ratios,Debt to Assets_Key Ratios,Revenue_Key Ratios,Gross Profit_Key Ratios,EBITDA_Key Ratios,Operating Income_Key Ratios,Pretax Income_Key Ratios,Net Income_Key Ratios,Diluted EPS_Key Ratios,Diluted Shares_Key Ratios,PP&E_Key Ratios,Total Assets_Key Ratios,Equity_Key Ratios,Cash from Operations_Key Ratios,Capital Expenditures_Key Ratios,Free Cash Flow_Key Ratios,Free Cash Flow_2_Key Ratios,Book Value_Key Ratios,Tangible Book Value_Key Ratios,Revenue_2_Key Ratios,EBITDA_2_Key Ratios,Operating Income_2_Key Ratios,Diluted EPS_2_Key Ratios,Free Cash Flow_3_Key Ratios,Book Value_2_Key Ratios,Tangible Book Value_2_Key Ratios,Market Capitalization_Key Ratios,Price-to-Earnings_Key Ratios,Price-to-Book_Key Ratios,Price-to-Sales_Key Ratios,Other Current Liabilities_Balance Sheet
EL_2015,EL,2015,10.78,2.1,8.68,7.074,7.074,1.606,-45.0,-282.8888888888889,1.561,-467.0,1.089,379.0,386.0,1.021,1.175,1.216,268.0,4.184,1.49,1.145,327.0,661.0,8.227,635.0,859.0,30.0,264.7142857142857,2.13,1.595,848.0,4.573,7.004,2.872,6.0,-381.0,3.654,8.227,1.094,409.0,349.0,-53.0,165.0,-21.0,1.943,-473.0,-241.0,-902.0,32.0,-1.616,-983.0,299.0,139.0,-895.0,1.47,13.5,29.0,20.7,26.9,34.0,80.5,18.7,14.9,14.5,10.1,13.6,2.3,0.4,0.4,0.2,-1.7,-1.5,-8.8,-12.0,-12.1,-9.6,-7.8,-1.9,-0.8,4.6,-5.6,26.6,7.3,43.4,1.47,3.654,2.183,27.95,5.22,4.16,2.82,3.81,9.47,5.66,32.487,29.83,8.89,3.01,463.0
EL_2016,EL,2016,11.262,2.181,9.081,7.338,7.338,1.743,-55.0,-133.0,1.555,-434.0,1.115,370.0,377.0,914.0,1.258,1.264,320.0,4.225,1.583,1.228,344.0,735.0,9.223,717.0,965.0,332.0,264.7142857142857,2.681,1.91,1.045,5.636,7.693,3.161,6.0,-545.0,3.587,9.223,1.121,415.0,145.0,-94.0,184.0,18.0,1.789,-525.0,-101.0,-643.0,32.0,-1.269,-890.0,608.0,100.0,-605.0,1.264,12.8,30.9,20.0,26.8,35.0,80.6,19.2,15.5,13.8,9.9,11.2,2.6,0.4,0.6,0.2,4.5,4.6,7.1,8.5,-0.4,2.4,5.0,-2.4,6.2,12.1,-1.8,-7.9,-11.0,-14.0,1.264,3.587,2.015,29.9,5.73,4.63,2.96,3.36,9.52,5.35,33.474,30.02,9.33,2.97,504.0
EL_2017,EL,2017,11.824,2.434,9.39,7.46,7.46,1.93,-75.0,-238.0,1.617,-361.0,1.249,367.0,373.0,1.136,1.395,1.479,349.0,4.964,1.671,1.916,1.327,664.0,11.568,835.0,1.087,189.0,264.7142857142857,2.823,3.383,960.0,7.166,8.452,3.559,6.0,-484.0,4.402,11.568,1.256,464.0,11.0,-118.0,219.0,-42.0,1.79,-492.0,-1.671,-41.0,32.0,-2.204,-413.0,1.357,172.0,630.0,1.298,12.0,31.4,18.1,24.4,35.1,79.4,20.2,16.3,13.7,10.6,11.0,2.6,0.4,0.8,0.3,5.0,3.4,10.9,10.7,4.0,12.0,13.2,-1.0,5.6,25.4,22.7,0.1,6.3,2.7,1.298,4.402,1.159,31.7,6.42,5.17,3.35,3.48,11.8,3.11,35.331,28.29,8.03,2.99,522.0
EL_2018,EL,2018,13.683,2.844,10.839,8.553,8.553,2.286,-72.0,-234.0,1.98,-863.0,1.108,368.0,376.0,2.181,1.487,1.618,348.0,6.168,1.823,1.926,1.276,531.0,12.567,1.182,1.333,183.0,33.0,3.31,3.361,1.186,7.857,9.04,3.972,6.0,-434.0,4.71,12.567,1.117,531.0,564.0,175.0,236.0,-61.0,2.562,-629.0,-58.130500000000005,271.0,32.0,-358.0,-759.0,-10.0,143.0,-1.172,1.933,9.2,24.4,13.6,24.9,38.3,79.2,20.6,16.7,14.5,8.1,14.1,2.7,0.4,0.8,0.3,15.7,15.4,17.7,18.4,22.4,-11.3,-11.9,0.7,9.1,8.6,7.0,43.1,-27.8,48.9,1.933,4.71,1.508,36.42,7.5,6.08,2.95,5.15,12.54,4.01,52.388,47.28,11.12,3.83,579.0
EL_2019,EL,2019,14.863,3.387,11.476,8.857,8.857,2.619,-75.0,-237.0,2.307,-513.0,1.785,364.0,370.0,2.987,1.831,2.006,388.0,7.212,2.068,1.868,1.203,805.0,13.156,1.49,1.711,516.0,314.0,4.605,2.896,1.244,8.745,9.984,4.403,6.0,-563.0,4.411,13.156,1.794,557.0,-2.0,-66.0,243.0,-9.0,2.517,-742.0,-58.130500000000005,1.215,32.0,473.0,-1.555,-172.0,163.0,-2.173,1.775,13.9,39.3,22.1,28.3,42.8,77.2,21.4,17.6,15.5,12.0,11.9,3.0,0.3,0.8,0.3,8.6,5.9,12.7,14.6,16.5,61.1,63.4,-1.4,13.4,4.7,-6.3,-1.8,-18.0,-8.2,1.775,4.411,1.34,40.13,8.57,7.07,4.82,4.79,11.91,3.62,66.121,37.04,14.99,4.45,574.0
EL_2020,EL,2020,14.294,3.552,10.742,8.637,8.637,2.105,-113.0,-946.0,1.046,-350.0,684.0,361.0,367.0,5.022,1.194,2.062,614.0,8.892,4.337,1.401,2.338,813.0,17.781,1.177,1.509,1.222,222.0,5.179,4.914,1.448,13.819,10.134,4.79,6.0,-665.0,3.962,17.781,696.0,611.0,-11.0,-143.0,213.0,914.0,2.28,-623.0,-1.047,-28.0,32.0,-1.698,-893.0,2.723,134.0,1.461,1.657,4.4,16.4,6.8,18.4,26.2,75.2,19.0,14.7,7.3,4.8,11.6,4.5,0.2,2.1,0.5,-3.8,-6.4,-14.5,-19.6,-54.7,-61.7,-61.4,-0.9,109.7,35.2,-10.2,-9.4,16.0,-6.6,1.657,3.962,223.0,38.96,7.4,5.74,1.86,4.52,10.8,0.61,68.024,99.45,17.17,4.76,424.0
EL_2021,EL,2021,16.215,3.834,12.381,9.371,9.371,3.01,-122.0,443.0,3.331,-456.0,2.87,363.0,368.0,4.958,1.702,2.505,603.0,9.768,4.47,2.616,4.095,1.022,21.971,1.692,1.844,32.0,322.0,5.298,5.537,2.037,15.023,12.244,5.335,6.0,-470.0,6.948,21.971,2.875,651.0,554.0,-230.0,327.0,-546.0,3.631,-637.0,-1.065,-194.0,32.0,-1.864,-733.0,-607.0,201.0,-1.892,2.994,14.4,57.4,20.5,19.7,30.0,76.4,22.6,18.6,20.5,17.7,18.5,3.2,0.3,1.3,0.4,13.4,15.3,34.8,43.0,218.5,319.6,318.8,0.4,3.1,23.6,75.4,59.3,-2.2,80.7,2.994,6.948,237.0,44.04,9.94,8.17,7.79,8.13,18.87,0.64,115.068,40.09,16.56,7.1,670.0
EL_2022,EL,2022,17.737,4.305,13.432,9.888,9.888,3.544,-137.0,-371.0,3.036,-628.0,2.39,360.0,365.0,3.957,1.629,2.92,792.0,9.298,4.599,2.521,3.428,1.064,20.91,1.822,2.355,268.0,312.0,5.815,5.144,1.651,14.478,13.912,5.796,6.0,-762.0,6.432,20.91,2.408,727.0,-554.0,-149.0,331.0,277.0,3.04,-1.04,-3.0,98.0,32.0,-945.0,-2.309,-22.0,135.0,-3.036,2.0,11.1,41.0,15.9,22.1,36.5,75.7,24.1,20.0,17.1,13.5,11.3,3.3,0.3,1.3,0.3,9.4,8.5,16.7,17.7,-8.9,-16.7,-15.9,-0.9,2.9,-4.8,-7.4,-16.3,-63.3,-33.2,2.0,6.432,483.0,48.61,11.7,9.71,6.55,5.48,17.63,1.32,90.931,38.05,14.14,5.13,693.0
EL_2023,EL,2023,15.91,4.564,11.346,9.575,9.575,1.771,-124.0,-250.0,1.397,-387.0,1.006,358.0,361.0,4.029,1.452,2.979,679.0,9.139,4.976,2.486,5.602,1.212,23.415,1.67,1.828,997.0,323.0,6.24,7.117,1.943,16.998,13.991,6.153,6.0,-934.0,6.417,23.415,1.01,744.0,-356.0,-186.0,267.0,252.0,1.731,-1.003,-58.130500000000005,72.0,32.0,-3.217,-271.0,2.713,73.0,1.59,728.0,4.5,18.0,6.4,10.6,18.2,71.3,15.8,11.1,8.8,6.3,4.6,3.6,0.3,1.8,0.4,-10.3,-15.5,-41.1,-50.0,-54.0,-57.9,-57.4,-1.1,8.2,12.0,-0.2,-43.1,3.6,-63.6,728.0,6.417,-1.671,44.08,6.97,4.91,2.79,2.02,17.78,-4.63,70.229,69.81,10.94,4.41,546.0
EL_2024,EL,2024,15.608,4.424,11.184,9.621,9.621,1.563,-211.0,-580.0,772.0,-363.0,390.0,359.0,361.0,3.395,1.727,2.175,625.0,7.922,4.969,2.143,5.183,1.46,21.677,1.44,1.833,504.0,327.0,5.702,7.267,1.693,16.363,13.427,6.685,6.0,-1.14,5.314,21.677,409.0,825.0,631.0,-265.0,325.0,435.0,2.36,-919.0,-58.130500000000005,-41.0,32.0,-960.0,-35.0,-362.0,-691.0,-2.035,1.441,1.7,7.2,2.4,9.0,16.2,71.7,15.3,10.0,4.9,2.5,9.2,4.1,0.2,1.8,0.4,-1.9,-1.4,-5.0,-11.7,-44.7,-61.2,-61.3,-0.0,-0.1,-7.4,-17.2,36.3,8.4,97.9,1.441,5.314,-2.012,43.26,6.62,4.33,1.08,3.99,14.73,-5.58,38.165,97.86,7.18,2.45,576.0
EVGO_2019,EVGO,2019,18.0,26.0,-9.0,25.0,26.0,-35.0,3.6,10.0,-25.0,0.6666666666666666,-25.0,69.0,69.0,1.0,2.0,0.0,2.0,5.0,61.0,29.2,3.0,1.0,70.0,2.0,2.0,39.0,6.0,14.0,73.22301424580691,37.0,55.0,-104.0,1.0,102.81454365773115,-72.771382280761,14.0,70.0,-25.0,9.0,7.0,-41.151291193670446,0.0,0.0,-9.0,-21.0,-23.0,0.0,0.3333333333333333,-21.0,72.5,28.5,14.0,14.0,-30.0,-4.0,10.45,-2.1,-26.9,-37.64,-49.9,-149.5,-199.5,-141.3,-141.3,-171.0,4.8,0.2,-0.09999999999999999,0.125,88.97999999999999,102.11999999999999,-29.860000000000003,-35.18,-44.12,-81.32499999999999,-62.12499999999999,12.375,62.23999999999999,95.88000000000001,210.66,-32.92,-74.38,-54.31999999999999,-30.0,14.0,12.0,0.25,-0.38,-0.51,-0.36,-0.44,0.21,0.17,475.0,-36.97,0.9125,10.235000000000001,2.0
EVGO_2020,EVGO,2020,13.0,23.0,-10.0,34.0,44.0,-53.0,-1.0,7.0,-48.0,0.6666666666666666,-29.0,69.0,69.0,8.0,7.0,0.0,5.0,20.0,71.0,22.0,68.0,1.0,182.0,3.0,8.0,39.0,9.0,64.0,73.22301424580691,26.0,93.0,-48.0,1.0,102.81454365773115,-72.771382280761,89.0,182.0,-48.0,19.0,9.0,-41.151291193670446,1.0,-1.0,-20.0,-19.0,-23.0,0.0,0.3333333333333333,-19.0,72.5,38.0,9.0,47.0,-39.0,-4.0,10.45,-2.1,-49.9,-88.3,-73.6,-264.1,-407.1,-366.2,-52.42,-302.1,2.0,0.5,0.4,0.2,-25.5,-9.7,-31.6,-52.0,-93.1,100.0,100.0,12.375,16.8,161.8,521.7,-136.0,9.9,-31.6,-39.0,89.0,-1.0,0.19,-0.5,-0.77,-0.344,-0.57,1.3,-0.01,475.0,-36.97,0.9125,10.235000000000001,4.0
EVGO_2021,EVGO,2021,22.0,29.0,-7.0,71.0,83.0,-90.0,-2.0,34.0,-58.0,0.6666666666666666,-6.0,68.0,68.0,485.0,14.0,0.0,8.0,506.0,133.0,31.0,72.0,3.0,746.0,3.0,22.0,39.0,17.0,47.0,73.22301424580691,90.0,158.0,-1.358,27.0,102.81454365773115,-72.771382280761,588.0,746.0,-58.0,24.0,23.0,-41.151291193670446,11.0,-29.0,-30.0,-65.0,-23.0,0.0,0.3333333333333333,-88.0,72.5,19.0,576.0,595.0,-95.0,-1.3,0.9,-0.4,-21.0,-27.1,-30.7,-296.8,-404.4,-260.0,-26.6,-425.9,1.3,0.8,-0.09999999999999999,0.125,70.2,28.8,-91.3,-69.1,-20.9,-81.32499999999999,-62.12499999999999,-1.1,87.0,309.7,557.0,-47.4,-236.0,-140.0,-95.0,588.0,485.0,0.33,-0.97,-1.32,-0.09,-1.39,8.64,7.13,683.0,-115.69,1.16,30.76,5.0
EVGO_2022,EVGO,2022,55.0,60.0,-6.0,127.0,144.0,-150.0,4.0,39.0,-106.0,0.0,-28.0,69.0,69.0,246.0,19.0,0.0,10.0,275.0,360.0,31.0,61.0,3.0,730.0,9.0,32.0,39.0,34.0,87.0,73.22301424580691,56.0,213.0,-376.0,18.0,102.81454365773115,-72.771382280761,517.0,730.0,-106.0,36.0,17.0,-41.151291193670446,25.0,-31.0,-59.0,-200.0,-23.0,0.0,1.0,-200.0,11.0,28.5,9.0,20.0,-259.0,-3.7,3.2,-1.4,-22.3,-26.1,-10.4,-208.1,-273.9,-194.6,-50.5,-474.5,1.4,0.7,-0.1,0.1,145.7,17.3,-72.3,-66.4,-83.9,-366.9,-344.4,1.0,170.1,-2.2,-12.0,-98.6,-208.1,-173.8,-259.0,517.0,425.0,0.79,-1.65,-2.18,-0.4,-3.77,7.53,6.19,317.0,-11.5,0.61,5.81,7.0
EVGO_2023,EVGO,2023,161.0,151.0,10.0,143.0,163.0,-153.0,10.0,8.0,-135.0,0.0,-42.0,91.0,91.0,209.0,44.0,0.0,15.0,267.0,457.0,31.0,49.0,2.0,807.0,10.0,31.0,39.0,32.0,89.0,73.22301424580691,60.0,266.0,-249.0,88.0,102.81454365773115,-72.771382280761,540.0,807.0,-135.0,52.0,13.0,-41.151291193670446,30.0,3.0,-37.0,-144.0,-23.0,0.0,0.0,-143.0,134.0,28.5,9.0,143.0,-181.0,-5.5,16.4,-3.1,-22.6,-25.8,6.0,-63.0,-95.3,-84.1,-26.4,-112.3,1.5,0.7,-0.4,0.1,194.9,271.9,10.7,-2.6,-27.5,-53.9,-15.0,31.8,26.9,10.5,4.5,37.0,28.3,30.3,-181.0,540.0,460.0,1.78,-1.12,-1.69,-0.46,-1.99,5.97,5.08,371.0,-8.75,0.69,2.31,10.0
EVGO_2024,EVGO,2024,257.0,227.0,29.0,141.0,161.0,-132.0,7.0,-5.0,-129.0,2.0,-44.0,107.0,107.0,117.0,64.0,0.0,25.0,205.0,504.0,31.0,39.0,24.0,804.0,13.0,32.0,39.0,46.0,111.0,73.22301424580691,95.0,360.0,-256.0,27.0,102.81454365773115,-72.771382280761,444.0,804.0,-127.0,66.0,20.0,-41.151291193670446,22.0,12.0,-7.0,-95.0,-23.0,0.0,0.0,-94.0,72.5,28.5,13.0,13.0,-102.0,-5.5,21.3,-3.5,-18.7,-20.9,11.4,-25.6,-51.2,-50.2,-17.3,-39.7,1.8,0.6,-0.3,0.1,59.6,202.3,35.2,14.2,4.8,-4.5,10.9,17.8,10.4,-0.4,-17.9,80.4,34.0,43.5,-102.0,444.0,374.0,2.41,-0.62,-1.23,-0.41,-0.96,4.16,3.5,529.0,-11.94,1.19,2.06,13.0
F_2015,F,2015,149.558,131.814,17.744,10.763,10.763,6.981,-461.0,3.732,10.252,-2.881,7.373,3.969,4.002,14.272,56.179,8.319,2.913,102.587,57.256,6.0,124.0,61.728,224.925,20.272,840.0,42.975,4.675,82.336,89.879,4.241,196.174,14.414,21.421,41.0,-6.257,28.751,224.925,7.371,7.966,-2.05,2.12,199.0,620.0,16.226,-7.196,-212.0792,-379.0,-18.587,-26.162,-129.0,17.148,-373.0,14.266,9.03,3.4,27.8,4.8,3.9,3.9,11.9,10.0,4.7,6.9,4.9,6.0,7.8,0.1,4.6,0.6,3.8,45.8,92.7,-88.12222222222222,730.8,498.9,493.5,1.1,7.3,7.8,15.9,11.8,3.6,28.2,9.03,28.751,28.621,37.37,3.73,1.74,1.84,2.26,7.18,7.15,56.797,7.7,1.98,0.38,13.574
F_2016,F,2016,151.8,135.042,16.758,10.972,10.972,5.786,-657.0,1.655,6.784,-2.184,4.589,3.973,3.999,15.905,57.368,8.898,3.368,108.461,60.901,50.0,198.0,65.037,237.951,21.296,974.0,49.669,3.866,90.281,93.301,3.979,208.668,15.634,21.63,41.0,-7.013,29.283,237.951,4.6,8.717,1.488,1.473,210.0,3.362,19.85,-6.992,-212.0792,-1.249,-17.061,-25.302,-145.0,11.028,-107.0,7.4,12.858,2.0,15.9,2.7,3.0,3.0,11.0,9.6,3.8,4.5,3.0,8.5,8.1,0.1,4.9,0.6,1.5,-5.6,-3.0,-17.1,-33.8,-37.8,-37.5,-0.1,6.4,5.8,1.9,22.3,2.8,42.4,12.858,29.283,29.035,37.96,3.63,1.45,1.15,3.22,7.32,7.26,47.683,10.39,1.63,0.31,14.476
F_2017,F,2017,156.776,140.368,16.408,11.527,11.527,4.881,-729.0,4.007,8.159,-402.0,7.731,3.975,3.998,18.492,62.809,11.176,3.889,116.801,63.562,75.0,213.0,74.76,258.496,23.282,1.057,51.621,2.107,94.6,102.666,3.99,222.792,21.906,21.843,41.0,-6.959,35.704,258.496,7.757,8.572,1.986,-350.0,246.0,-115.0,18.096,-7.049,-212.0792,2.431,-14.742,-19.36,-131.0,6.26,-151.0,3.394,11.047,3.1,23.9,4.3,2.4,2.4,10.5,8.6,3.1,5.2,4.9,7.0,7.2,0.1,4.3,0.6,3.3,-2.1,-7.2,-15.6,20.3,68.5,67.8,-0.0,4.4,8.6,21.9,-8.8,-0.8,-14.1,11.047,35.704,35.416,39.21,3.36,1.22,1.93,2.76,8.93,8.86,50.684,6.56,1.42,0.32,16.533
F_2018,F,2018,160.338,145.732,14.606,11.403,11.403,3.203,-528.0,1.67,4.345,-650.0,3.677,3.974,3.998,16.718,65.548,11.22,3.93,114.649,65.297,264.0,178.0,73.443,256.54,21.52,988.0,53.493,2.095,95.569,100.72,3.88,220.474,22.668,22.006,41.0,-7.366,36.066,256.54,3.695,8.413,1.306,-197.0,191.0,1.614,15.022,-7.785,-212.0792,3.745,-12.221,-16.261,-164.0,3.139,-192.0,-122.0,7.237,1.4,10.3,1.9,1.5,1.5,9.1,7.2,2.0,2.7,2.3,4.5,7.1,0.1,4.3,0.6,2.3,-11.0,-13.7,-34.4,-46.7,-52.4,-52.3,0.17777777777777773,2.7,-0.8,1.0,-17.0,-10.4,-34.5,7.237,36.066,35.624,40.1,2.91,0.8,0.92,1.81,9.02,8.91,31.143,8.47,0.86,0.19,17.473
F_2019,F,2019,155.9,144.165,11.735,11.161,11.161,574.0,-240.0,-974.0,-640.0,724.0,47.0,3.972,4.004,17.504,62.888,10.786,5.722,114.047,65.699,98.75,178.25,76.272,258.537,20.673,1.128,53.946,2.091,98.132,101.361,3.364,225.307,20.32,22.165,41.0,-7.728,33.23,258.537,84.0,8.49,6.204,-1.37,228.0,4.003,17.639,-7.632,-212.0792,-657.0,-5.432,-13.721,-237.0,-277.0,-226.0,-3.129,10.007,0.0,0.1,0.0,0.3,0.3,7.5,5.8,0.4,-0.4,0.0,6.4,7.8,0.1,4.7,0.6,-2.8,-19.7,-22.0,-82.1,-114.7,-98.7,-98.9,0.2,0.6,0.8,-7.9,17.4,2.0,38.3,10.007,33.23,33.23,38.94,2.26,0.14,0.01,2.5,8.3,8.3,36.874,784.55,1.11,0.24,19.927
F_2020,F,2020,127.144,121.359,5.785,10.193,10.193,-4.408,-1.199,4.491,-1.116,-160.0,-1.279,3.973,3.973,25.243,52.394,10.808,3.581,116.744,65.034,98.75,178.25,80.582,267.261,22.204,1.215,51.343,2.161,97.192,110.341,4.781,236.45,18.243,22.29,41.0,-8.294,30.811,267.261,-1.276,7.457,18.998,-269.0,199.0,-840.0,24.269,-5.742,1.336,-7.552,-6.657,-18.615,-256.375,3.095,-184.0,2.315,18.527,-0.5,-4.0,-0.7,-2.0,-2.0,4.5,2.4,-3.5,-0.9,-1.0,14.6,8.7,0.1,5.3,0.6,-18.4,-50.7,-66.4,-867.9,-74.4,77.7625,77.15,-0.8,-1.0,3.4,-7.3,37.6,24.8,85.1,18.527,30.811,30.811,32.0,0.77,-1.11,-0.32,4.66,7.76,7.76,36.004,-28.15,1.17,0.28,19.946
F_2021,F,2021,136.341,119.903,16.438,11.915,11.915,4.523,-1.542,14.799,17.78,130.0,17.937,3.991,4.034,20.54,43.913,12.065,3.425,108.996,63.5,98.75,178.25,79.994,257.035,22.349,888.0,49.692,2.349,90.727,88.4,6.601,208.413,35.769,22.611,41.0,-8.339,48.622,257.035,17.91,5.96,4.701,-563.0,305.0,-12.526,15.787,-6.227,88.0,5.466,3.418,2.745,-256.375,-22.99,-105.0,-23.498,9.56,6.8,45.3,9.4,2.1,2.1,12.1,7.7,3.3,13.0,13.2,7.0,5.3,0.2,2.9,0.5,7.2,184.1,243.8,202.6,75.36666666666666,77.7625,77.15,1.5,-2.4,-3.8,57.8,-34.9,-8.4,-48.4,9.56,48.622,48.622,33.8,2.6,1.12,4.45,2.37,12.05,12.05,85.593,4.77,1.76,0.63,15.104
F_2022,F,2022,158.057,140.893,17.164,10.888,10.888,6.276,-643.0,-8.649,-3.016,864.0,-1.981,4.014,4.014,25.134,54.449,14.08,3.877,116.476,60.037,98.75,178.25,76.573,255.884,25.605,935.0,50.164,2.404,96.866,88.805,8.876,212.717,31.754,22.832,42.0,-9.339,43.167,255.884,-2.152,6.493,-7.051,-1.91,336.0,11.137,6.853,-6.866,-289.0,1.753,1.055,-4.347,-484.0,5.275,-271.0,2.511,-13.0,-0.8,-4.3,-1.1,3.0,3.0,10.9,8.1,4.0,-1.9,-1.3,-0.0,5.9,0.2,3.2,0.5,15.9,4.4,21.8,38.8,-117.0,-111.0,-111.0,-0.5,-5.5,-0.4,-11.2,-56.6,-10.3,-100.1,-13.0,43.167,43.167,39.38,3.18,1.56,-0.49,-0.0,10.75,10.75,46.359,-23.4,1.07,0.29,17.354
F_2023,F,2023,176.191,160.031,16.16,10.702,10.702,5.458,249.0,-1.74,3.967,362.0,4.347,3.998,4.041,24.862,62.026,15.651,3.633,121.481,62.205,98.75,178.25,84.076,273.31,25.992,1.224,49.669,2.515,101.531,99.562,10.383,230.512,31.029,23.128,42.0,-9.042,42.798,273.31,4.329,6.523,1.163,-1.649,460.0,4.092,14.918,-8.236,-2.732,3.972,-10.632,-17.628,-335.0,8.155,-241.0,2.584,6.682,1.6,10.1,2.3,2.5,2.5,9.2,6.8,3.1,2.3,2.5,3.8,6.4,0.2,3.5,0.6,11.5,-5.8,-6.2,-13.0,231.5,319.4,320.4,0.7,3.6,6.8,-0.9,117.7,-20.0,-0.24444444444444619,6.682,42.798,42.798,43.6,2.96,1.35,1.08,1.65,10.59,10.59,48.438,11.14,1.13,0.27,21.65
F_2024,F,2024,184.992,169.486,15.506,10.287,10.287,5.219,404.0,1.61,7.233,-1.339,5.879,3.978,4.021,22.935,66.573,14.951,4.602,124.474,64.875,98.75,178.25,89.026,285.196,24.128,1.346,54.949,3.331,106.859,103.573,12.784,240.338,33.74,23.502,42.0,-9.639,44.858,254.4376666666667,5.894,5.867,1.656,350.0,511.0,1.145,15.423,-8.684,-858.0,-222.0,-14.606,-24.37,-426.0,11.356,-327.0,7.485,6.739,2.1,13.4,2.9,2.3,2.3,8.4,6.0,2.8,3.9,3.2,3.6,6.4,0.2,3.6,0.6,5.0,-4.0,-7.5,-4.4,82.3,35.2,35.2,-0.5,4.3,4.3,4.8,3.4,-5.4,0.9,6.739,44.858,44.858,46.01,2.76,1.3,1.46,1.68,11.16,11.16,39.238,6.67,0.87,0.21,22.547
FUBO_2015,FUBO,2015,1.0,1.0,0.0,3.0,3.0,-3.0,-1.0,-4.0,-8.0,3.142857142857143,-8.0,109.55555555555556,109.66666666666667,0.0,36.42857142857143,95.50167309872667,0.0,0.0,0.0,476.14285714285717,162.42857142857142,0.0,0.0,0.0,0.0,1.0,52.333333333333336,6.0,295.6,5.166666666666667,6.0,-12.0,6.0,102.81454365773115,-0.6,-5.0,0.0,-8.0,0.0,0.0,-3.2857142857142856,2.0,5.0,-1.0,-6.428571428571429,-3.0,-1.0,0.0,0.0,0.0,1.0,1.25,1.0,-1.0,-32.18571428571429,299.3,323.6,123.9,115.5,17.8,-282.8,-282.9,-789.3,-786.0,-94.9,-0.1,-17.2,-0.1,2.5,22.0,8.2,-16.6,-16.5,-234.2,-241.3,-96.9,130.35714285714286,-33.3,-43.0,-1.6625000000000005,-121.5,100.0,-121.0,-1.0,-5.0,-5.0,6.1625,-103.46333333333332,-104.19111111111111,-2.9324999999999997,-67.94666666666666,9.25,-4.55,231.43955555555556,-3.0133333333333336,1.7144444444444442,85.69250000000001,5.0
FUBO_2016,FUBO,2016,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,-9.0,-10.0,3.142857142857143,-10.0,0.0,0.0,0.0,0.0,95.50167309872667,0.0,0.0,18.88888888888889,476.14285714285717,162.42857142857142,14.333333333333334,0.0,0.0,1.0,0.0,0.0,15.0,295.6,5.166666666666667,15.0,-22.0,7.0,102.81454365773115,-0.6,-14.0,0.0,-10.0,0.0,1.0,-3.2857142857142856,0.0,9.0,-1.0,-6.428571428571429,0.0,-1.0,-10.166666666666666,0.0,0.0,0.0,0.0,0.0,-1.0,-32.18571428571429,103.4,106.5,9.9,9.9,75.0,-99.5,-174.74285714285716,-199.86666666666667,-285.6714285714286,-30.142857142857146,-0.0,-125.6,-0.0,4.2,-97.5,-89.5,66.3,66.2,-32.3,-32.8,63.3,130.35714285714286,-100.0,-63.3,-168.8,34.1,6.916666666666667,34.1,-1.0,-14.0,-14.0,24.0,-919.0,-921.0,-2.9324999999999997,-603.0,9.25,-4.55,0.0,-0.01,-0.01,5.0,13.0
